what,kind,bundleId,bundleVersion,description,time
activated,perspective,org.eclipse.cdt.ui,,"org.eclipse.cdt.ui.CPerspective",1326792178030
started,bundle,org.eclipse.osgi,3.7.1.R37x_v20110808-1106,"org.eclipse.osgi",1326792178032
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20110502-1955,"org.eclipse.equinox.simpleconfigurator",1326792178032
started,bundle,com.ibm.icu,4.4.2.v20110208,"com.ibm.icu",1326792178033
started,bundle,org.eclipse.cdt.codan.checkers,1.0.0.201109151620,"org.eclipse.cdt.codan.checkers",1326792178034
started,bundle,org.eclipse.cdt.codan.core,2.0.0.201109151620,"org.eclipse.cdt.codan.core",1326792178034
started,bundle,org.eclipse.cdt.codan.core.cxx,1.0.0.201109151620,"org.eclipse.cdt.codan.core.cxx",1326792178035
started,bundle,org.eclipse.cdt.codan.ui,2.0.0.201109151620,"org.eclipse.cdt.codan.ui",1326792178035
started,bundle,org.eclipse.cdt.codan.ui.cxx,2.0.0.201109151620,"org.eclipse.cdt.codan.ui.cxx",1326792178036
started,bundle,org.eclipse.cdt.core,5.3.1.201109151620,"org.eclipse.cdt.core",1326792178036
started,bundle,org.eclipse.cdt.make.core,7.1.1.201109151620,"org.eclipse.cdt.make.core",1326792178037
started,bundle,org.eclipse.cdt.make.ui,7.1.1.201109151620,"org.eclipse.cdt.make.ui",1326792178037
started,bundle,org.eclipse.cdt.managedbuilder.core,8.0.1.201109151620,"org.eclipse.cdt.managedbuilder.core",1326792178038
started,bundle,org.eclipse.cdt.managedbuilder.gnu.ui,8.0.1.201109151620,"org.eclipse.cdt.managedbuilder.gnu.ui",1326792178039
started,bundle,org.eclipse.cdt.msw.build,1.0.0.201109151620,"org.eclipse.cdt.msw.build",1326792178039
started,bundle,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui",1326792178039
started,bundle,org.eclipse.compare.core,3.5.200.I20110208-0800,"org.eclipse.compare.core",1326792178040
started,bundle,org.eclipse.core.contenttype,3.4.100.v20110423-0524,"org.eclipse.core.contenttype",1326792178040
started,bundle,org.eclipse.core.databinding.observable,1.4.0.I20110222-0800,"org.eclipse.core.databinding.observable",1326792178041
started,bundle,org.eclipse.core.expressions,3.4.300.v20110228,"org.eclipse.core.expressions",1326792178042
started,bundle,org.eclipse.core.filebuffers,3.5.200.v20110505-0800,"org.eclipse.core.filebuffers",1326792178042
started,bundle,org.eclipse.core.filesystem,1.3.100.v20110423-0524,"org.eclipse.core.filesystem",1326792178043
started,bundle,org.eclipse.core.jobs,3.5.100.v20110404,"org.eclipse.core.jobs",1326792178043
started,bundle,org.eclipse.core.net,1.2.100.I20110511-0800,"org.eclipse.core.net",1326792178044
started,bundle,org.eclipse.core.resources,3.7.100.v20110510-0712,"org.eclipse.core.resources",1326792178045
started,bundle,org.eclipse.core.runtime,3.7.0.v20110110,"org.eclipse.core.runtime",1326792178045
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1326792178046
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.200.v20110110,"org.eclipse.core.runtime.compatibility.auth",1326792178047
started,bundle,org.eclipse.core.variables,3.2.500.v20110511,"org.eclipse.core.variables",1326792178047
started,bundle,org.eclipse.debug.core,3.7.0.v20110518,"org.eclipse.debug.core",1326792178048
started,bundle,org.eclipse.egit.core,1.1.0.201109151100-r,"org.eclipse.egit.core",1326792178049
started,bundle,org.eclipse.egit.ui,1.1.0.201109151100-r,"org.eclipse.egit.ui",1326792178050
started,bundle,org.eclipse.epp.mpc.ui,1.1.1.I20110907-0947,"org.eclipse.epp.mpc.ui",1326792178051
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.1.R201106061540,"org.eclipse.epp.usagedata.gathering",1326792178051
started,bundle,org.eclipse.epp.usagedata.recording,1.3.1.R201106061540,"org.eclipse.epp.usagedata.recording",1326792178052
started,bundle,org.eclipse.equinox.app,1.3.100.v20110321,"org.eclipse.equinox.app",1326792178052
started,bundle,org.eclipse.equinox.common,3.6.0.v20110523,"org.eclipse.equinox.common",1326792178053
started,bundle,org.eclipse.equinox.ds,1.3.1.R37x_v20110701,"org.eclipse.equinox.ds",1326792178053
started,bundle,org.eclipse.equinox.event,1.2.100.v20110502,"org.eclipse.equinox.event",1326792178054
started,bundle,org.eclipse.equinox.p2.core,2.1.0.v20110502-1955,"org.eclipse.equinox.p2.core",1326792178055
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.300.v20110502-1955,"org.eclipse.equinox.p2.directorywatcher",1326792178055
started,bundle,org.eclipse.equinox.p2.engine,2.1.0.v20110511,"org.eclipse.equinox.p2.engine",1326792178056
started,bundle,org.eclipse.equinox.p2.metadata,2.1.0.v20110510,"org.eclipse.equinox.p2.metadata",1326792178057
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.2.0.v20110511-1359,"org.eclipse.equinox.p2.metadata.repository",1326792178057
started,bundle,org.eclipse.equinox.p2.operations,2.1.0.v20110511-1821,"org.eclipse.equinox.p2.operations",1326792178058
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.100.v20110510,"org.eclipse.equinox.p2.reconciler.dropins",1326792178058
started,bundle,org.eclipse.equinox.p2.repository,2.1.0.v20110601,"org.eclipse.equinox.p2.repository",1326792178059
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.100.v20110502-1955,"org.eclipse.equinox.p2.ui.sdk.scheduler",1326792178059
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.200.v20110502-1955,"org.eclipse.equinox.p2.updatechecker",1326792178059
started,bundle,org.eclipse.equinox.preferences,3.4.1.R37x_v20110725,"org.eclipse.equinox.preferences",1326792178060
started,bundle,org.eclipse.equinox.registry,3.5.101.R37x_v20110810-1611,"org.eclipse.equinox.registry",1326792178060
started,bundle,org.eclipse.equinox.security,1.1.1.R37x_v20110822-1018,"org.eclipse.equinox.security",1326792178061
started,bundle,org.eclipse.equinox.util,1.0.300.v20110502,"org.eclipse.equinox.util",1326792178061
started,bundle,org.eclipse.help,3.5.100.v20110426,"org.eclipse.help",1326792178062
started,bundle,org.eclipse.jface,3.7.0.I20110522-1430,"org.eclipse.jface",1326792178062
started,bundle,org.eclipse.jgit,1.1.0.201109151100-r,"org.eclipse.jgit",1326792178063
started,bundle,org.eclipse.jsch.core,1.1.300.I20110514-0800,"org.eclipse.jsch.core",1326792178063
started,bundle,org.eclipse.linuxtools.cdt.autotools.core,1.0.2.201108301805,"org.eclipse.linuxtools.cdt.autotools.core",1326792178064
started,bundle,org.eclipse.ltk.core.refactoring,3.5.201.r371_v20110824-0800,"org.eclipse.ltk.core.refactoring",1326792178064
started,bundle,org.eclipse.ltk.ui.refactoring,3.6.0.v20110505-0800,"org.eclipse.ltk.ui.refactoring",1326792178065
started,bundle,org.eclipse.mylyn.bugzilla.core,3.6.2.v20110903-0100,"org.eclipse.mylyn.bugzilla.core",1326792178065
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.bugzilla.ui",1326792178066
started,bundle,org.eclipse.mylyn.commons.identity,0.8.0.v20110608-1400,"org.eclipse.mylyn.commons.identity",1326792178066
started,bundle,org.eclipse.mylyn.commons.net,3.6.0.v20110608-1400,"org.eclipse.mylyn.commons.net",1326792178066
started,bundle,org.eclipse.mylyn.commons.ui,3.6.1.v20110720-0100,"org.eclipse.mylyn.commons.ui",1326792178066
started,bundle,org.eclipse.mylyn.context.core,3.6.1.v20110720-0100,"org.eclipse.mylyn.context.core",1326792178067
started,bundle,org.eclipse.mylyn.context.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.context.ui",1326792178068
started,bundle,org.eclipse.mylyn.monitor.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.monitor.ui",1326792178068
started,bundle,org.eclipse.mylyn.tasks.ui,3.6.2.v20110826-0100,"org.eclipse.mylyn.tasks.ui",1326792178069
started,bundle,org.eclipse.mylyn.team.ui,3.6.1.v20110825-0100,"org.eclipse.mylyn.team.ui",1326792178069
started,bundle,org.eclipse.search,3.7.0.v20110505-0800,"org.eclipse.search",1326792178070
started,bundle,org.eclipse.team.core,3.6.0.I20110525-0800,"org.eclipse.team.core",1326792178070
started,bundle,org.eclipse.team.cvs.core,3.3.400.I20110510-0800,"org.eclipse.team.cvs.core",1326792178071
started,bundle,org.eclipse.team.cvs.ui,3.3.400.I20110510-0800,"org.eclipse.team.cvs.ui",1326792178071
started,bundle,org.eclipse.team.ui,3.6.100.I20110525-0800,"org.eclipse.team.ui",1326792178080
started,bundle,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui",1326792178081
started,bundle,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console",1326792178082
started,bundle,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.editors",1326792178082
started,bundle,org.eclipse.ui.forms,3.5.100.v20110425,"org.eclipse.ui.forms",1326792178082
started,bundle,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.ide",1326792178083
started,bundle,org.eclipse.ui.navigator,3.5.100.v20110809-2227,"org.eclipse.ui.navigator",1326792178083
started,bundle,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.resources",1326792178084
started,bundle,org.eclipse.ui.net,1.2.100.I20110511-0800,"org.eclipse.ui.net",1326792178084
started,bundle,org.eclipse.ui.views,3.6.0.I20110412-0800,"org.eclipse.ui.views",1326792178085
started,bundle,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"org.eclipse.ui.workbench",1326792178085
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.workbench.texteditor",1326792178086
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1326792178086
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1326792178087
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1326792178087
os,sysinfo,,,"win32",1326792178089
arch,sysinfo,,,"x86",1326792178089
ws,sysinfo,,,"win32",1326792178089
locale,sysinfo,,,"nl_BE",1326792178089
processors,sysinfo,,,"2",1326792178089
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1326792178089
java.runtime.version,sysinfo,,,"1.6.0_29-b11",1326792178089
java.specification.name,sysinfo,,,"Java Platform API Specification",1326792178089
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1326792178089
java.specification.version,sysinfo,,,"1.6",1326792178089
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1326792178089
java.version,sysinfo,,,"1.6.0_29",1326792178089
java.vm.info,sysinfo,,,"mixed mode, sharing",1326792178089
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1326792178089
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1326792178089
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1326792178089
java.vm.specification.version,sysinfo,,,"1.0",1326792178089
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1326792178089
java.vm.version,sysinfo,,,"20.4-b02",1326792178089
activated,view,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.views.ProblemView",1326792181119
started,bundle,org.eclipse.cdt.codan.checkers.ui,1.0.0.201109151620,"org.eclipse.cdt.codan.checkers.ui",1326792182645
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1326792186771
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1326792195565
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1326792197029
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1326792203572
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1326792204716
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1326792208837
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1326792210435
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1326792219078
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1326792219241
started,bundle,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui",1326792228291
started,bundle,org.eclipse.cdt.debug.core,7.1.0.201109151620,"org.eclipse.cdt.debug.core",1326792228331
started,bundle,org.eclipse.cdt.debug.ui,7.1.1.201109151620,"org.eclipse.cdt.debug.ui",1326792228335
started,bundle,org.eclipse.cdt.launch,7.0.0.201109151620,"org.eclipse.cdt.launch",1326792228351
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1326792228398
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1326792229414
started,bundle,org.eclipse.cdt.debug.mi.ui,6.1.0.201109151620,"org.eclipse.cdt.debug.mi.ui",1326792230268
started,bundle,org.eclipse.cdt.dsf,2.2.0.201109151620,"org.eclipse.cdt.dsf",1326792230274
started,bundle,org.eclipse.cdt.dsf.gdb,4.0.1.201109151620,"org.eclipse.cdt.dsf.gdb",1326792230276
started,bundle,org.eclipse.cdt.dsf.gdb.ui,2.2.1.201109151620,"org.eclipse.cdt.dsf.gdb.ui",1326792230280
started,bundle,org.eclipse.cdt.debug.mi.core,7.1.1.201109151620,"org.eclipse.cdt.debug.mi.core",1326792230285
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1326792230313
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1326792232525
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1326792239533
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1326792241169
started,bundle,org.eclipse.cdt.mylyn.ui,3.6.0.v20110608-1400,"org.eclipse.cdt.mylyn.ui",1326792253859
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1326792276625
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1326792290914
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1326792292599
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1326792686077
started,bundle,org.eclipse.compare,3.5.201.R37x_v20110817-0800,"org.eclipse.compare",1326792691162
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1326792692582
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1326792708260
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1326792708400
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1326792711115
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1326792712394
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1326792719492
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1326792721660
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1326792722565
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1326792755169
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1326792784949
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1326792808006
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1326792809051
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1326792816025
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1326792816149
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1326792818084
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1326792819862
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1326792825494
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1326792826555
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1326792831437
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1326792836663
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1326792861457
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1326792862689
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1326792867307
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1326792869616
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1326792879132
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1326792879553
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1326792899131
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1326792900223
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1326792909583
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1326792909692
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1326792912687
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1326792913951
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1326792920503
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1326792921688
