what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.cdt.managedbuilder.gnu.ui,8.0.1.201109151620,"org.eclipse.cdt.managedbuilder.gnu.ui",1326790236464
started,bundle,org.eclipse.cdt.msw.build,1.0.0.201109151620,"org.eclipse.cdt.msw.build",1326790236464
started,bundle,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui",1326790236464
started,bundle,org.eclipse.compare.core,3.5.200.I20110208-0800,"org.eclipse.compare.core",1326790236464
started,bundle,org.eclipse.core.contenttype,3.4.100.v20110423-0524,"org.eclipse.core.contenttype",1326790236464
started,bundle,org.eclipse.core.databinding.observable,1.4.0.I20110222-0800,"org.eclipse.core.databinding.observable",1326790236464
started,bundle,org.eclipse.core.expressions,3.4.300.v20110228,"org.eclipse.core.expressions",1326790236464
started,bundle,org.eclipse.core.filebuffers,3.5.200.v20110505-0800,"org.eclipse.core.filebuffers",1326790236464
started,bundle,org.eclipse.core.filesystem,1.3.100.v20110423-0524,"org.eclipse.core.filesystem",1326790236464
started,bundle,org.eclipse.core.jobs,3.5.100.v20110404,"org.eclipse.core.jobs",1326790236464
started,bundle,org.eclipse.core.net,1.2.100.I20110511-0800,"org.eclipse.core.net",1326790236464
started,bundle,org.eclipse.core.resources,3.7.100.v20110510-0712,"org.eclipse.core.resources",1326790236464
started,bundle,org.eclipse.core.runtime,3.7.0.v20110110,"org.eclipse.core.runtime",1326790236464
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1326790236464
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.200.v20110110,"org.eclipse.core.runtime.compatibility.auth",1326790236464
started,bundle,org.eclipse.core.variables,3.2.500.v20110511,"org.eclipse.core.variables",1326790236464
started,bundle,org.eclipse.debug.core,3.7.0.v20110518,"org.eclipse.debug.core",1326790236464
started,bundle,org.eclipse.egit.core,1.1.0.201109151100-r,"org.eclipse.egit.core",1326790236464
started,bundle,org.eclipse.egit.ui,1.1.0.201109151100-r,"org.eclipse.egit.ui",1326790236480
started,bundle,org.eclipse.epp.mpc.ui,1.1.1.I20110907-0947,"org.eclipse.epp.mpc.ui",1326790236480
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.1.R201106061540,"org.eclipse.epp.usagedata.gathering",1326790236480
started,bundle,org.eclipse.epp.usagedata.recording,1.3.1.R201106061540,"org.eclipse.epp.usagedata.recording",1326790236480
started,bundle,org.eclipse.equinox.app,1.3.100.v20110321,"org.eclipse.equinox.app",1326790236480
started,bundle,org.eclipse.equinox.common,3.6.0.v20110523,"org.eclipse.equinox.common",1326790236480
started,bundle,org.eclipse.equinox.ds,1.3.1.R37x_v20110701,"org.eclipse.equinox.ds",1326790236480
started,bundle,org.eclipse.equinox.event,1.2.100.v20110502,"org.eclipse.equinox.event",1326790236480
started,bundle,org.eclipse.equinox.p2.core,2.1.0.v20110502-1955,"org.eclipse.equinox.p2.core",1326790236480
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.300.v20110502-1955,"org.eclipse.equinox.p2.directorywatcher",1326790236480
started,bundle,org.eclipse.equinox.p2.engine,2.1.0.v20110511,"org.eclipse.equinox.p2.engine",1326790236480
started,bundle,org.eclipse.equinox.p2.metadata,2.1.0.v20110510,"org.eclipse.equinox.p2.metadata",1326790236480
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.2.0.v20110511-1359,"org.eclipse.equinox.p2.metadata.repository",1326790236480
started,bundle,org.eclipse.equinox.p2.operations,2.1.0.v20110511-1821,"org.eclipse.equinox.p2.operations",1326790236480
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.100.v20110510,"org.eclipse.equinox.p2.reconciler.dropins",1326790236480
started,bundle,org.eclipse.equinox.p2.repository,2.1.0.v20110601,"org.eclipse.equinox.p2.repository",1326790236480
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.100.v20110502-1955,"org.eclipse.equinox.p2.ui.sdk.scheduler",1326790236480
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.200.v20110502-1955,"org.eclipse.equinox.p2.updatechecker",1326790236480
started,bundle,org.eclipse.equinox.preferences,3.4.1.R37x_v20110725,"org.eclipse.equinox.preferences",1326790236480
started,bundle,org.eclipse.equinox.registry,3.5.101.R37x_v20110810-1611,"org.eclipse.equinox.registry",1326790236480
started,bundle,org.eclipse.equinox.security,1.1.1.R37x_v20110822-1018,"org.eclipse.equinox.security",1326790236480
started,bundle,org.eclipse.equinox.util,1.0.300.v20110502,"org.eclipse.equinox.util",1326790236480
started,bundle,org.eclipse.help,3.5.100.v20110426,"org.eclipse.help",1326790236480
started,bundle,org.eclipse.jface,3.7.0.I20110522-1430,"org.eclipse.jface",1326790236480
started,bundle,org.eclipse.jgit,1.1.0.201109151100-r,"org.eclipse.jgit",1326790236480
started,bundle,org.eclipse.jsch.core,1.1.300.I20110514-0800,"org.eclipse.jsch.core",1326790236480
started,bundle,org.eclipse.linuxtools.cdt.autotools.core,1.0.2.201108301805,"org.eclipse.linuxtools.cdt.autotools.core",1326790236480
started,bundle,org.eclipse.ltk.core.refactoring,3.5.201.r371_v20110824-0800,"org.eclipse.ltk.core.refactoring",1326790236480
started,bundle,org.eclipse.ltk.ui.refactoring,3.6.0.v20110505-0800,"org.eclipse.ltk.ui.refactoring",1326790236480
started,bundle,org.eclipse.mylyn.bugzilla.core,3.6.2.v20110903-0100,"org.eclipse.mylyn.bugzilla.core",1326790236480
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.bugzilla.ui",1326790236480
started,bundle,org.eclipse.mylyn.commons.identity,0.8.0.v20110608-1400,"org.eclipse.mylyn.commons.identity",1326790236480
started,bundle,org.eclipse.mylyn.commons.net,3.6.0.v20110608-1400,"org.eclipse.mylyn.commons.net",1326790236480
started,bundle,org.eclipse.mylyn.commons.ui,3.6.1.v20110720-0100,"org.eclipse.mylyn.commons.ui",1326790236480
started,bundle,org.eclipse.mylyn.context.core,3.6.1.v20110720-0100,"org.eclipse.mylyn.context.core",1326790236480
started,bundle,org.eclipse.mylyn.context.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.context.ui",1326790236480
started,bundle,org.eclipse.mylyn.monitor.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.monitor.ui",1326790236480
started,bundle,org.eclipse.mylyn.tasks.ui,3.6.2.v20110826-0100,"org.eclipse.mylyn.tasks.ui",1326790236480
started,bundle,org.eclipse.mylyn.team.ui,3.6.1.v20110825-0100,"org.eclipse.mylyn.team.ui",1326790236480
started,bundle,org.eclipse.search,3.7.0.v20110505-0800,"org.eclipse.search",1326790236480
started,bundle,org.eclipse.team.core,3.6.0.I20110525-0800,"org.eclipse.team.core",1326790236495
started,bundle,org.eclipse.team.cvs.core,3.3.400.I20110510-0800,"org.eclipse.team.cvs.core",1326790236495
started,bundle,org.eclipse.team.cvs.ui,3.3.400.I20110510-0800,"org.eclipse.team.cvs.ui",1326790236495
started,bundle,org.eclipse.team.ui,3.6.100.I20110525-0800,"org.eclipse.team.ui",1326790236495
started,bundle,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui",1326790236495
started,bundle,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console",1326790236495
started,bundle,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.editors",1326790236495
started,bundle,org.eclipse.ui.forms,3.5.100.v20110425,"org.eclipse.ui.forms",1326790236495
started,bundle,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.ide",1326790236495
started,bundle,org.eclipse.ui.navigator,3.5.100.v20110809-2227,"org.eclipse.ui.navigator",1326790236495
started,bundle,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.resources",1326790236495
started,bundle,org.eclipse.ui.net,1.2.100.I20110511-0800,"org.eclipse.ui.net",1326790236495
started,bundle,org.eclipse.ui.views,3.6.0.I20110412-0800,"org.eclipse.ui.views",1326790236495
started,bundle,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"org.eclipse.ui.workbench",1326790236495
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.workbench.texteditor",1326790236495
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1326790236495
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1326790236495
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1326790236495
os,sysinfo,,,"win32",1326790236495
arch,sysinfo,,,"x86",1326790236495
ws,sysinfo,,,"win32",1326790236495
locale,sysinfo,,,"nl_BE",1326790236495
processors,sysinfo,,,"2",1326790236495
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1326790236495
java.runtime.version,sysinfo,,,"1.6.0_29-b11",1326790236495
java.specification.name,sysinfo,,,"Java Platform API Specification",1326790236495
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1326790236495
java.specification.version,sysinfo,,,"1.6",1326790236495
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1326790236495
java.version,sysinfo,,,"1.6.0_29",1326790236495
java.vm.info,sysinfo,,,"mixed mode, sharing",1326790236495
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1326790236495
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1326790236495
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1326790236495
java.vm.specification.version,sysinfo,,,"1.0",1326790236495
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1326790236495
java.vm.version,sysinfo,,,"20.4-b02",1326790236495
started,bundle,org.eclipse.cdt.codan.ui,2.0.0.201109151620,"org.eclipse.cdt.codan.ui",1326790236511
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1326790240520
activated,view,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.views.ProblemView",1326790243999
started,bundle,org.eclipse.cdt.codan.checkers.ui,1.0.0.201109151620,"org.eclipse.cdt.codan.checkers.ui",1326790244014
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.selectAll",1326790247899
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1326790255153
opened,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1326790256869
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1326790257196
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1326790258382
started,bundle,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui",1326790267570
started,bundle,org.eclipse.cdt.debug.core,7.1.0.201109151620,"org.eclipse.cdt.debug.core",1326790267617
started,bundle,org.eclipse.cdt.debug.ui,7.1.1.201109151620,"org.eclipse.cdt.debug.ui",1326790267617
started,bundle,org.eclipse.cdt.launch,7.0.0.201109151620,"org.eclipse.cdt.launch",1326790267648
started,bundle,org.eclipse.cdt.debug.mi.ui,6.1.0.201109151620,"org.eclipse.cdt.debug.mi.ui",1326790268163
started,bundle,org.eclipse.cdt.dsf,2.2.0.201109151620,"org.eclipse.cdt.dsf",1326790268179
started,bundle,org.eclipse.cdt.dsf.gdb,4.0.1.201109151620,"org.eclipse.cdt.dsf.gdb",1326790268179
started,bundle,org.eclipse.cdt.dsf.gdb.ui,2.2.1.201109151620,"org.eclipse.cdt.dsf.gdb.ui",1326790268179
started,bundle,org.eclipse.cdt.debug.mi.core,7.1.1.201109151620,"org.eclipse.cdt.debug.mi.core",1326790268179
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1326790296649
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1326790385787
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1326790396614
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1326790396707
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1326790400233
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1326790400389
activated,view,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.views.ProblemView",1326790403275
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1326790404928
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1326790405849
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1326790408610
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1326790408782
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1326790411231
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1326790412526
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1326790418968
activated,view,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.views.ProblemView",1326790423056
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1326790449685
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1326790453382
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1326790453756
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1326790471291
activated,view,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.views.ProblemView",1326790479621
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1326790481446
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1326790485206
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1326790490526
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1326790490635
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1326790492101
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1326790493287
activated,view,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.views.ProblemView",1326790497093
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1326790500806
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1326790503817
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1326790504004
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1326790508840
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1326790510338
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1326790520790
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1326790521242
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1326790530961
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1326790531148
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1326790538012
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1326790538558
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1326790541319
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1326790542692
activated,view,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.views.ProblemView",1326790548199
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1326790553238
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1326790556342
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1326790557590
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1326790595685
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1326790693263
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1326790695478
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1326790695979
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1326790695994
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1326790991763
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1326791003422
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1326791003867
activated,view,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.views.ProblemView",1326791005565
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1326791008575
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1326791009760
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1326791010822
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1326791031559
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1326791372001
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1326791373859
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1326791379442
started,bundle,org.eclipse.cdt.managedbuilder.ui,8.0.0.201109151620,"org.eclipse.cdt.managedbuilder.ui",1326791382118
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1326791396454
executed,command,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.project.properties",1326791396472
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1326791412407
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1326791424417
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1326791427720
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1326791438952
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1326791439517
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1326791443646
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1326791445725
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1326791447098
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1326791458731
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1326791754826
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1326791763498
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1326791774134
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1326791774262
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1326791781279
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1326791786046
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1326791788370
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1326791796977
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1326791799795
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1326791819743
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1326791819890
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1326791824271
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1326791826717
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1326791826853
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1326791828331
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1326791829460
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1326791832774
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1326791844639
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1326791844642
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1326791844841
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1326791854750
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1326792051049
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1326792052646
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1326792084407
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1326792090507
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1326792098796
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1326792117707
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1326792117836
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1326792123004
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1326792124205
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1326792126342
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1326792128269
started,bundle,org.eclipse.cdt.mylyn.ui,3.6.0.v20110608-1400,"org.eclipse.cdt.mylyn.ui",1326792155027
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1326792155741
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1326792163288
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1326792164423
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1326792165753
closed,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1326792165831
started,bundle,org.eclipse.compare,3.5.201.R37x_v20110817-0800,"org.eclipse.compare",1326792165921
stopped,bundle,org.eclipse.cdt.build.crossgcc,1.0.0.201109151620,"org.eclipse.cdt.build.crossgcc",1326792166013
stopped,bundle,org.eclipse.cdt.codan.checkers.ui,1.0.0.201109151620,"org.eclipse.cdt.codan.checkers.ui",1326792166013
stopped,bundle,org.eclipse.cdt.codan.checkers,1.0.0.201109151620,"org.eclipse.cdt.codan.checkers",1326792166013
stopped,bundle,org.eclipse.cdt.codan.ui.cxx,2.0.0.201109151620,"org.eclipse.cdt.codan.ui.cxx",1326792166013
stopped,bundle,org.eclipse.cdt.codan.core.cxx,1.0.0.201109151620,"org.eclipse.cdt.codan.core.cxx",1326792166013
stopped,bundle,org.eclipse.cdt.launch.remote,2.3.0.201109151620,"org.eclipse.cdt.launch.remote",1326792166014
stopped,bundle,org.eclipse.cdt.debug.mi.ui,6.1.0.201109151620,"org.eclipse.cdt.debug.mi.ui",1326792166014
stopped,bundle,org.eclipse.cdt.debug.mi.core,7.1.1.201109151620,"org.eclipse.cdt.debug.mi.core",1326792166014
stopped,bundle,org.eclipse.cdt.debug.ui.memory.memorybrowser,1.2.100.201109151620,"org.eclipse.cdt.debug.ui.memory.memorybrowser",1326792166015
stopped,bundle,org.eclipse.cdt.debug.ui.memory.search,1.2.0.201109151620,"org.eclipse.cdt.debug.ui.memory.search",1326792166015
stopped,bundle,org.eclipse.cdt.dsf.gdb.ui,2.2.1.201109151620,"org.eclipse.cdt.dsf.gdb.ui",1326792166016
stopped,bundle,org.eclipse.cdt.dsf.ui,2.2.0.201109151620,"org.eclipse.cdt.dsf.ui",1326792166017
stopped,bundle,org.eclipse.cdt.gdb.ui,7.0.0.201109151620,"org.eclipse.cdt.gdb.ui",1326792166018
stopped,bundle,org.eclipse.cdt.dsf.gdb,4.0.1.201109151620,"org.eclipse.cdt.dsf.gdb",1326792166018
stopped,bundle,org.eclipse.cdt.launch,7.0.0.201109151620,"org.eclipse.cdt.launch",1326792166018
stopped,bundle,org.eclipse.cdt.debug.ui,7.1.1.201109151620,"org.eclipse.cdt.debug.ui",1326792166018
stopped,bundle,org.eclipse.cdt.debug.ui.memory.traditional,1.2.0.201109151620,"org.eclipse.cdt.debug.ui.memory.traditional",1326792166019
stopped,bundle,org.eclipse.cdt.dsf,2.2.0.201109151620,"org.eclipse.cdt.dsf",1326792166019
stopped,bundle,org.eclipse.cdt.debug.core,7.1.0.201109151620,"org.eclipse.cdt.debug.core",1326792166019
stopped,bundle,org.eclipse.linuxtools.cdt.autotools.ui,1.0.1.201108301805,"org.eclipse.linuxtools.cdt.autotools.ui",1326792166020
stopped,bundle,org.eclipse.linuxtools.cdt.autotools.core,1.0.2.201108301805,"org.eclipse.linuxtools.cdt.autotools.core",1326792166020
stopped,bundle,org.eclipse.cdt.managedbuilder.ui,8.0.0.201109151620,"org.eclipse.cdt.managedbuilder.ui",1326792166020
stopped,bundle,org.eclipse.cdt.make.ui,7.1.1.201109151620,"org.eclipse.cdt.make.ui",1326792166020
stopped,bundle,org.eclipse.cdt.managedbuilder.gnu.ui,8.0.1.201109151620,"org.eclipse.cdt.managedbuilder.gnu.ui",1326792166020
stopped,bundle,org.eclipse.cdt.msw.build,1.0.0.201109151620,"org.eclipse.cdt.msw.build",1326792166020
